Date,Minimum,Maximum,Temperature,Average
7/23/2011,86,111.2,99.1,97
7/24/2011,88.8,110.5,99.3,97
7/25/2011,84.7,109.4,98.6,100
7/26/2011,80.9,112.9,97.9,100
7/27/2011,87.8,112.2,100.6,99
7/28/2011,94.3,113,102.6,99
7/29/2011,89.6,114.9,101.2,100
7/30/2011,86.8,116.5,100.8,101
7/31/2011,80.7,116.5,100.5,99
8/1/2011,84.3,115.9,101.9,98
8/2/2011,86,116.8,103,97
8/3/2011,89.1,115.9,102.7,97
8/4/2011,84.3,118.4,102.8,97
8/5/2011,86.1,113,101.3,97
8/6/2011,91.6,113,102.3,100
8/7/2011,93.2,111.2,101.6,98
8/8/2011,81.8,114.1,100.2,97
8/9/2011,87.4,111.3,99.9,96
8/10/2011,82.5,113,98.2,96
8/11/2011,85.9,113,100.7,96
8/12/2011,86,116.5,100.2,95
8/13/2011,82.7,115.3,101.1,95
8/14/2011,88.8,109.5,99.9,95
8/15/2011,80.9,109.5,97,96
8/16/2011,83.4,106.4,96.5,96
8/17/2011,84.3,107.7,96.3,97
8/18/2011,81.2,107.7,96.4,94
8/19/2011,78.9,107.9,95.4,94
8/20/2011,80.7,105.9,94.8,96
8/21/2011,77.6,107.7,94.8,96
8/22/2011,77.6,109.5,96.2,95
8/23/2011,81.6,109.5,96.6,94
8/24/2011,84.5,109.5,96.6,93
8/25/2011,79.1,106.4,94.7,93
8/26/2011,75.8,107.9,94.2,92
8/27/2011,78.2,109.5,95.9,94
8/28/2011,76.7,109.5,96.1,93
8/29/2011,78.5,107.7,95,93
8/30/2011,77.1,108.6,94.1,94
8/31/2011,77.1,106.1,93.3,96
9/1/2011,77.6,105.9,93.1,95
9/2/2011,75.8,105.9,92.3,94
9/3/2011,81.8,104.1,93.9,94
9/4/2011,78.5,104.1,93.2,93
9/5/2011,74,106.1,93.6,92
9/6/2011,78.2,107.7,94.2,91
9/7/2011,80,109.5,95.6,90
9/8/2011,80,107.7,94.9,89
9/9/2011,84.3,104.1,94.2,88
9/10/2011,78.9,107.7,94.2,89
9/11/2011,76.7,104.1,93,90
9/12/2011,75.3,104.1,91.9,92
9/13/2011,77.3,102.3,90.8,93
9/14/2011,74.9,102.3,89.9,90
9/15/2011,76.4,101,89.9,87
9/16/2011,71.3,102.3,88.7,89
9/17/2011,71.7,104.1,88.8,92
9/18/2011,71.3,105.9,90.1,91
9/19/2011,76.4,105.9,91.3,93
9/20/2011,75.8,107,92.9,89
9/21/2011,74,102.3,90.3,90
9/22/2011,73.5,98.7,87.4,90
9/23/2011,75.8,102.3,89,89
9/24/2011,77.6,105.9,92,89
9/25/2011,78.9,103.2,91.3,89
9/26/2011,78.5,104.1,92.6,87
9/27/2011,76.4,104.1,90.1,85
9/28/2011,75.3,104.1,89.7,83
9/29/2011,74,102.8,90.6,81
9/30/2011,72.8,102.5,89.3,81
10/1/2011,73.5,103.2,88.8,82
10/2/2011,71.9,104.1,88.8,84
10/3/2011,73.5,98.7,87.2,81
10/4/2011,73.1,98.7,85.8,79
10/5/2011,71,95.1,83.1,80
10/6/2011,71,93.3,81.4,80
10/7/2011,67.4,93.8,80.8,82
10/8/2011,66.3,95.1,82.1,81
10/9/2011,69.5,96.9,84,80
10/10/2011,71.9,93.3,81.1,80
10/11/2011,65.6,91.5,79.6,80
10/12/2011,65,93.5,79.7,80
10/13/2011,65,94.2,80.5,81
10/14/2011,68.3,93.8,82.2,72
10/15/2011,67.7,92.9,81.2,73
10/16/2011,66.3,93.3,79.8,75
10/17/2011,65.4,93.3,80.3,78
10/18/2011,65.6,95.1,80.6,79
10/19/2011,64.1,95.6,80.1,79
10/20/2011,64.5,96.9,80.4,78
10/21/2011,65,82.5,73.8,78
10/22/2011,59.1,87.9,72.5,78
10/23/2011,58.4,88.4,74.8,75
10/24/2011,61.8,93.3,77.8,74
10/25/2011,63.2,95.1,79,75
10/26/2011,64.7,93.3,78.9,70
10/27/2011,62.9,91.5,77.8,69
10/28/2011,60.5,91.5,77.8,74
10/29/2011,66.3,91.7,78.1,77
10/30/2011,63.8,89.7,75.3,76
10/31/2011,65.4,84.8,74.3,66
11/1/2011,65.4,87.9,75.6,61
11/2/2011,61.1,78.9,70.4,61
11/3/2011,59.6,78.2,68.5,60
11/4/2011,61.8,84.5,72.9,65
11/5/2011,64.7,88.1,76.9,67
11/6/2011,68.1,88.4,76.9,70
11/7/2011,60.5,76.4,66.9,72
11/8/2011,50.1,73.5,61.8,77
11/9/2011,48.8,73.5,60.7,80
11/10/2011,46.1,71.7,60.3,71
11/11/2011,50.1,81.2,64.3,71
11/12/2011,51,81.8,66.5,74
11/13/2011,52.4,86.1,69.8,74
11/14/2011,56,86.1,71.3,66
11/15/2011,62.9,87.9,75.9,57
11/16/2011,66.8,91.7,79.7,56
11/17/2011,62.7,80.7,72.2,56
11/18/2011,57.3,83,70.8,59
11/19/2011,60,84.8,73.4,60
11/20/2011,63.8,86.1,75.1,58
11/21/2011,58.7,76.4,66.7,59
11/22/2011,53.7,62.7,58.8,47
11/23/2011,46.5,68.1,56.2,48
11/24/2011,44.7,68.1,55.8,49
11/25/2011,44.7,69.9,58.7,51
11/26/2011,53.7,69.2,60,51
11/27/2011,54.6,61.1,58,51
11/28/2011,53.7,66.3,58.7,52
11/29/2011,44,55.5,48,54
11/30/2011,41.1,55.7,48.2,56
12/1/2011,37.5,61.8,48.8,55
12/2/2011,39.3,64.5,51.1,57
12/3/2011,40.7,63.6,51.4,57
12/4/2011,42.5,60.9,51.5,54
12/5/2011,42.9,62.7,51.9,53
12/6/2011,40.4,68.1,53.5,54
12/7/2011,43.1,68.6,55.7,55
12/8/2011,41.1,69.9,54.9,55
12/9/2011,42.9,73.5,57.5,60
12/10/2011,42.2,73.5,57.2,60
12/11/2011,45.8,64.5,54.3,56
12/12/2011,42.9,65.6,53.4,55
12/13/2011,42.9,66.3,54.4,53
12/14/2011,42.2,75.3,54.8,53
12/15/2011,39.3,71.7,54.8,56
12/16/2011,46.5,75.3,59.4,59
12/17/2011,51.5,73.5,60.2,62
12/18/2011,47.9,66.5,56.7,66
12/19/2011,44.7,68.1,55.4,59
12/20/2011,41.1,65.6,53,55
12/21/2011,37.7,66.3,52.6,53
12/22/2011,42.9,68.6,55.9,54
12/23/2011,46.5,73.5,59.3,54
12/24/2011,45.2,81.2,62,59
12/25/2011,50.1,82.5,65.8,65
12/26/2011,53.7,68.1,59.8,65
12/27/2011,46.5,65,55.5,57
12/28/2011,44.3,63.2,53,54
12/29/2011,41.1,66.3,53.5,56
12/30/2011,42.9,64.7,53.8,61
12/31/2011,45.8,68.6,58,62
1/1/2012,51.9,67.7,59.5,67
1/2/2012,51.5,80,65.2,65
1/3/2012,50.1,66.3,57.9,61
1/4/2012,46.5,62.9,54.6,64
1/5/2012,44.7,66.3,55.1,61
1/6/2012,50.1,75.3,60.9,63
1/7/2012,48.3,75.3,62.3,55
1/8/2012,51.9,79.4,66,51
1/9/2012,59.1,76.7,66.1,53
1/10/2012,55.5,69.2,60.8,59
1/11/2012,55.5,75.3,64,59
1/12/2012,55.5,70.1,61.5,61
1/13/2012,50.1,78.9,62.2,56
1/14/2012,48.3,63.2,57,46
1/15/2012,40.7,60.9,51.1,45
1/16/2012,41.1,64.5,52.5,51
1/17/2012,47.6,73.5,58.9,49
1/18/2012,44.7,71.7,58.4,51
1/19/2012,46.5,73.7,60.3,56
1/20/2012,50.1,64.5,57.9,62
1/21/2012,39.3,55.5,46.9,61
1/22/2012,30.3,57.8,44.7,56
1/23/2012,39.3,62.7,50.8,57
1/24/2012,39.3,62.7,49.5,65
1/25/2012,35.7,64.7,50.6,73
1/26/2012,40.7,71.7,55.9,58
1/27/2012,46.5,77.6,61.7,50
1/28/2012,48.3,76.4,61.6,52
1/29/2012,46.5,66.3,56.1,54
1/30/2012,46.5,66.3,56.5,53
1/31/2012,51.2,78.9,63.6,57
2/1/2012,59.1,86.3,71.6,64
2/2/2012,51.9,73.5,61.3,67
2/3/2012,43.1,60.9,51.2,70
2/4/2012,38.6,62.7,50.8,60
2/5/2012,44.7,64.5,54.2,56
2/6/2012,41.1,65.6,53.4,60
2/7/2012,42.9,68.1,56.2,66
2/8/2012,51.5,78.9,63.5,69
2/9/2012,53.7,82.7,67.6,76
2/10/2012,54.2,86.1,70.1,69
2/11/2012,55.1,69.9,61.5,68
2/12/2012,48.3,65,56.3,59
2/13/2012,48.3,70.1,59.2,55
2/14/2012,51.5,78.9,65.5,52
2/15/2012,55.5,84.3,68.9,53
2/16/2012,60.9,87.9,75,56
2/17/2012,60.9,78.9,70.3,67
2/18/2012,60.5,78.9,69.3,65
2/19/2012,51.9,66.8,59.2,55
2/20/2012,48.3,64.5,55.5,57
2/21/2012,44.7,62,52.3,66
2/22/2012,41.1,64.5,52.9,71
2/23/2012,41.1,66.5,54.9,69
2/24/2012,51.5,80.7,65.4,69
2/25/2012,53.7,84.8,66.5,56
2/26/2012,46.5,66.3,55.6,53
2/27/2012,41.6,69.9,55.7,59
2/28/2012,49.7,79.4,64.6,58
2/29/2012,58.7,83.4,70.8,62
3/1/2012,60.9,79.1,69.8,67
3/2/2012,53.7,82.5,68.8,68
3/3/2012,50.1,65.6,58.2,65
3/4/2012,41.1,64.5,53,65
3/5/2012,44.7,74.6,59,71
3/6/2012,46.5,68.1,57.4,76
3/7/2012,50.1,75.3,62,78
3/8/2012,52.8,79.4,66.2,78
3/9/2012,55.5,79.8,67.8,71
3/10/2012,53.3,77.1,65.9,67
3/11/2012,49.7,78.9,65,53
3/12/2012,55.7,86.1,70.3,53
3/13/2012,57.5,91.5,75.3,61
3/14/2012,62.9,93.3,78.6,61
3/15/2012,62.7,95.1,77.8,67
3/16/2012,60.9,80.9,71.1,68
3/17/2012,59.1,81.8,68.1,67
3/18/2012,46.5,61.1,53.6,67
3/19/2012,42,64.7,53.1,67
3/20/2012,45.6,70.1,59.9,76
3/21/2012,56.6,69.2,61.6,75
3/22/2012,55.5,75.3,66,78
3/23/2012,59.6,77.6,68.4,72
3/24/2012,59.1,75.3,66.3,69
3/25/2012,59.1,78.9,67.6,66
3/26/2012,51.5,79.1,66,74
3/27/2012,63.2,87.9,75.6,80
3/28/2012,65.6,87.9,75.2,81
3/29/2012,62.7,89.7,77,78
3/30/2012,64.1,84.3,73.6,77
3/31/2012,57.3,79.1,68.5,70
4/1/2012,60.9,72.2,66.3,77
4/2/2012,62.3,86.1,73.9,75
4/3/2012,67.4,92.6,79.6,77
4/4/2012,67.2,91.5,80.3,80
4/5/2012,71.3,86.1,78.7,77
4/6/2012,69.9,84.3,77.3,74
4/7/2012,65.6,80.7,71.2,72
4/8/2012,60.9,87.9,75.8,74
4/9/2012,65.9,89.7,76.3,75
4/10/2012,65.6,87.9,76.2,77
4/11/2012,65.9,95.3,81.2,76
4/12/2012,66.3,87.9,76.6,78
4/13/2012,64.5,89.7,75.1,76
4/14/2012,61.4,82.5,72.1,78
4/15/2012,63.8,84.8,74,78
4/16/2012,67.4,91.1,75.5,74
4/17/2012,63.8,91.5,76.8,76
4/18/2012,66.3,89.7,76.6,81
4/19/2012,61.4,93.3,77.9,84
4/20/2012,68.6,86.1,77.1,85
4/21/2012,63.2,90.2,77.6,89
4/22/2012,69.9,86.1,78.4,91
4/23/2012,64.5,89.7,75.4,87
4/24/2012,64.1,86.1,74.7,89
4/25/2012,68.1,90.2,80.4,93
4/26/2012,67.2,95.1,83.1,94
4/27/2012,71.7,95.1,84.8,92
4/28/2012,75.3,99.6,88.9,92
4/29/2012,80.7,102.3,90.9,92
4/30/2012,80,96.9,87.5,89
5/1/2012,73.5,100.5,88,91
5/2/2012,75.8,102.5,92.6,94
5/3/2012,83,102.5,94.1,94
5/4/2012,78.2,104.1,93,94
5/5/2012,78.2,104.1,91.8,94
5/6/2012,74.9,105.9,92.8,95
5/7/2012,77.1,102.5,89.4,95
5/8/2012,77.1,102.5,90.3,89
5/9/2012,82.5,104.1,93.3,91
5/10/2012,84.5,102.3,94.1,95
5/11/2012,80,104.1,94.1,96
5/12/2012,81.6,107.7,94.8,98
5/13/2012,83.4,106.1,95.3,99
5/14/2012,79.1,107.7,94.3,99
5/15/2012,82.5,98.7,90.2,96
5/16/2012,77.1,102.3,90.7,87
5/17/2012,82.5,104.1,94.2,92
5/18/2012,84.5,107.7,96.8,88
5/19/2012,80.7,109.1,96.6,92
5/20/2012,87.5,109.5,99.4,94
5/21/2012,85.7,107.9,98.5,92
5/22/2012,87.5,107.7,97.6,93
5/23/2012,77.1,98.7,88,94
5/24/2012,73.5,107.7,92.2,97
5/25/2012,74.6,101.6,89.1,96
5/26/2012,73.5,105.9,91.3,94
5/27/2012,79.1,105.9,94.5,94
5/28/2012,80.7,102.5,92.8,92
5/29/2012,80.7,104.1,93.1,93
5/30/2012,80.3,106.4,94.1,95
5/31/2012,80,109.7,97.6,96
6/1/2012,84.3,107,96,95
6/2/2012,82.5,104.6,94.5,95
6/3/2012,81.8,102.5,94.1,96
6/4/2012,79.4,105.2,92.5,97
